Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Algenis Vasquez","ARI","DSL","18-18",63,0.27027027,1.63636364,0.12121212,0.54545455,0.33333333,0.09090909,0,0.38235294,0.32352941,0.29411765,0.42982456,22,92,114,"sa3016082"
"Jesus Alvarado","BAL","CPX,DSL","18-19",171,0.4,3,0.11627907,0.6627907,0.22093023,0.36842105,0,0.23595506,0.20224719,0.56179775,0.27925532,156,220,376,"sa3016083"
"Allan Castro","BOS","A,A+,CPX,DSL","18-20",865,0.31351351,0.85267857,0.22429907,0.35700935,0.41869159,0.19196429,0.05803571,0.42909091,0.24727273,0.32363636,0.14658709,1016,1665,2681,"sa3016084"
"Maikol Flores","CLE","DSL","18-18",104,0.33333333,1.28571429,0.17241379,0.46551724,0.36206897,0.14285714,0.04761905,0.40983607,0.21311475,0.37704918,0.34715026,63,130,193,"sa3016085"
"Samuel Parra","CLE","CPX,DSL","18-20",293,0.33526012,1.4,0.22580645,0.4516129,0.32258065,0.3,0.04,0.44099379,0.22981366,0.32919255,0.33209647,168,371,539,"sa3016086"
"Erickson Sarita","CLE","DSL","18-19",178,0.31818182,1.27777778,0.18,0.46,0.36,0.33333333,0.05555556,0.5,0.22115385,0.27884615,0.28013029,107,200,307,"sa3016087"
"Samuel Rojas","DET","DSL","18-20",301,0.29411765,0.97560976,0.17346939,0.40816327,0.41836735,0.29268293,0.01219512,0.5,0.20588235,0.29411765,0.28932039,145,370,515,"sa3016088"
"Yoel Viloria","DET","DSL","18-19",133,0.30379747,1.54166667,0.16438356,0.50684932,0.32876712,0.25,0.04166667,0.34177215,0.26582278,0.39240506,0.28740157,93,161,254,"sa3016089"
"Denfry De La Cruz","HOU","DSL","18-18",10,0.14285714,5,0.14285714,0.71428571,0.14285714,0,0,0.42857143,0,0.57142857,0.52941176,1,16,17,"sa3016090"
"Yeudi Advincola","KCR","A,CPX,DSL","19-21",316,0.38536585,2.04,0.20418848,0.53403141,0.2617801,0.22,0,0.41,0.2,0.39,0.2705314,144,477,621,"sa3016091"
"Jairo Mendez","KCR","CPX,DSL","18-20",425,0.37916667,1.20253165,0.21973094,0.42600897,0.35426009,0.11392405,0.10126582,0.46153846,0.23931624,0.2991453,0.36797066,236,582,818,"sa3016092"
"Omar Nuel","KCR","CPX,DSL","18-20",356,0.37980769,1.28947368,0.13861386,0.48514851,0.37623762,0.15789474,0.13157895,0.45070423,0.25821596,0.29107981,0.3973607,139,543,682,"sa3016093"
"Lizandro Rodriguez","KCR","A,CPX,DSL","18-20",774,0.31124498,1.03448276,0.174,0.42,0.406,0.22660099,0.09359606,0.46966732,0.24266145,0.28767123,0.12650837,938,1631,2569,"sa3016094"
"Johan Macias","LAA","A,CPX,DSL","18-20",562,0.31466667,1.74311927,0.16713092,0.52924791,0.30362117,0.20183486,0.03669725,0.39896373,0.25129534,0.34974093,0.14014407,507,1020,1527,"sa3016095"
"Yeremi Villahermosa","LAA","A,CPX,DSL","18-20",227,0.27407407,0.86666667,0.14503817,0.39694656,0.45801527,0.18333333,0,0.37037037,0.28148148,0.34814815,0.16312057,227,337,564,"sa3016096"
"Renny Hidalgo","MIA","A,CPX,DSL","18-20",365,0.31140351,1.15662651,0.1712963,0.44444444,0.38425926,0.27710843,0.02409639,0.5720524,0.18340611,0.24454148,0.30093209,223,528,751,"sa3016097"
"Miguel Rodriguez","MIA","CPX,DSL","18-20",142,0.20481928,1,0.09090909,0.45454545,0.45454545,0.37142857,0.02857143,0.53658537,0.20731707,0.25609756,0.32142857,90,190,280,"sa3016098"
"Manuel Ruiz","MIL","DSL","19-19",16,0.33333333,4,0.44444444,0.44444444,0.11111111,1,0,0.33333333,0.33333333,0.33333333,0.25,18,18,36,"sa3016099"
"Luis Watter","MIL","DSL","18-20",415,0.36328125,1.9516129,0.19026549,0.53539823,0.27433628,0.20967742,0.0483871,0.50612245,0.2,0.29387755,0.29434954,232,529,761,"sa3016100"
"Amilcar Vasquez","MIN","CPX","19-21",62,0.20512821,0.94117647,0.08333333,0.44444444,0.47222222,0.05882353,0,0.35135135,0.24324324,0.40540541,0.19230769,37,67,104,"sa3016101"
"Gregory Leal","NYM","A,AA,CPX,DSL","18-20",106,0.16326531,0.59259259,0.10416667,0.33333333,0.5625,0.51851852,0.03703704,0.52,0.18,0.3,0.35521236,74,185,259,"sa3016102"
"Isnael Monegro","NYM","DSL","18-18",55,0.22222222,0.9375,0.11428571,0.42857143,0.45714286,0.4375,0,0.66666667,0.11111111,0.22222222,0.29591837,23,75,98,"sa3016103"
"Jasmed Diaz","OAK","CPX","18-19",59,0.46666667,2.66666667,0.26666667,0.53333333,0.2,0.33333333,0,0.4,0.4,0.2,0.41717791,48,115,163,"sa3016104"
"Dioris Valdez","PIT","DSL","18-19",141,0.32894737,1.76190476,0.19444444,0.51388889,0.29166667,0.28571429,0.04761905,0.34666667,0.26666667,0.38666667,0.23905724,119,178,297,"sa3016105"
"Adrian Perez","SDP","DSL","18-20",368,0.35111111,1.2,0.17370892,0.45070423,0.37558685,0.175,0.075,0.45132743,0.2699115,0.27876106,0.22746781,275,424,699,"sa3016106"
"Yoander Rojas","SEA","DSL","18-18",97,0.25490196,1.41176471,0.12765957,0.5106383,0.36170213,0.23529412,0,0.41666667,0.27083333,0.3125,0.28436019,85,126,211,"sa3016107"
"Wueslly Lespe","SFG","DSL","18-20",340,0.34459459,0.82758621,0.20895522,0.35820896,0.43283582,0.12068966,0.0862069,0.4676259,0.25899281,0.27338129,0.36266667,292,458,750,"sa3016108"
"Cesar Quintas","SFG","CPX,DSL","18-20",378,0.40639269,0.91860465,0.22169811,0.37264151,0.40566038,0.24418605,0.03488372,0.43835616,0.24200913,0.3196347,0.2907489,201,480,681,"sa3016109"
"Bryan Encarnacion","STL","DSL","18-20",142,0.34,0.88888889,0.29166667,0.33333333,0.375,0.27777778,0,0.4375,0.3125,0.25,0.49535604,74,249,323,"sa3016110"
"Samuel Reyes","SFG","CPX,DSL","18-20",254,0.36969697,2.40540541,0.16,0.59333333,0.24666667,0.32432432,0.02702703,0.36129032,0.20645161,0.43225806,0.23627685,143,276,419,"sa3016111"
"Santiago Carbonara","STL","DSL","18-18",50,0.25,1.63636364,0.09375,0.5625,0.34375,0.18181818,0,0.31428571,0.25714286,0.42857143,0.14942529,35,52,87,"sa3016112"
"Maikel Hernandez","STL","A+,CPX,DSL","18-20",261,0.30246914,1.95238095,0.21019108,0.52229299,0.26751592,0.23809524,0.02380952,0.58024691,0.16049383,0.25925926,0.26104418,177,321,498,"sa3016113"
"Alexis Feliz","TBR","DSL","18-19",196,0.29230769,1.51219512,0.16260163,0.50406504,0.33333333,0.2195122,0,0.38582677,0.20472441,0.40944882,0.25574713,107,241,348,"sa3016114"
"Rhoniel Rodriguez","TBR","DSL","18-18",108,0.25352113,1.5,0.11290323,0.53225806,0.35483871,0.27272727,0,0.52380952,0.19047619,0.28571429,0.31818182,37,117,154,"sa3016115"
"Wuilman Velasquez","TBR","DSL","18-18",85,0.2745098,0.60869565,0.15909091,0.31818182,0.52272727,0.26086957,0,0.42222222,0.24444444,0.33333333,0.34193548,50,105,155,"sa3016116"
"Jorge Perez","TBR","DSL","18-18",88,0.28846154,0.58333333,0.24,0.28,0.48,0.375,0,0.40384615,0.32692308,0.26923077,0.28823529,62,108,170,"sa3016117"
"Keiner Bustamante","WSN","DSL","19-19",85,0.2195122,0.77777778,0.13513514,0.37837838,0.48648649,0.5,0,0.48780488,0.19512195,0.31707317,0.40322581,60,126,186,"sa3016118"
"Luis Bullon","TOR","DSL","19-19",26,0.16666667,3,0.05882353,0.70588235,0.23529412,0,0,0.38888889,0.16666667,0.44444444,0.18367347,22,27,49,"sa3016119"
"Jean Arnaez","TOR","A,CPX,DSL","18-20",229,0.29239766,2.06976744,0.2,0.53939394,0.26060606,0.09302326,0,0.44186047,0.25,0.30813953,0.11824324,199,393,592,"sa3016120"
"Endri Garcia","TOR","CPX,DSL","18-20",308,0.36756757,1.04477612,0.22159091,0.39772727,0.38068182,0.23880597,0.05970149,0.45054945,0.24725275,0.3021978,0.31751227,189,422,611,"sa3016121"
"Kelvin Diaz","BOS","CPX,DSL","18-20",548,0.30744337,1.15929204,0.14982578,0.45644599,0.39372822,0.25663717,0.08849558,0.50662252,0.23509934,0.25827815,0.33567839,283,712,995,"sa3016122"
"Albert Calderon","BAL","DSL","17-17",35,0,0.8,0,0.44444444,0.55555556,0.4,0,0.4,0.2,0.4,0.54022989,26,61,87,"sa3016123"
"Wilmer Hernandez","CLE","A,CPX,DSL","18-20",197,0.312,1.06521739,0.16666667,0.42982456,0.40350877,0.5,0,0.48305085,0.22881356,0.28813559,0.22303922,139,269,408,"sa3016124"
"Oscar Cedeno","CLE","CPX,DSL","17-19",294,0.2642487,1.84615385,0.14942529,0.55172414,0.29885057,0.21153846,0.05769231,0.45108696,0.20108696,0.34782609,0.25708502,160,334,494,"sa3016125"
"Carlos Gomez","CHW","DSL","19-19",82,0.28571429,1.30769231,0.18918919,0.45945946,0.35135135,0.30769231,0,0.58536585,0.14634146,0.26829268,0.35260116,57,116,173,"sa3016126"
"Sebastian Bautista","DET","DSL","18-19",175,0.3253012,0.58139535,0.16049383,0.30864198,0.5308642,0.30232558,0.02325581,0.35714286,0.27380952,0.36904762,0.38987342,125,270,395,"sa3016127"
"Moises Valero","DET","A,CPX,DSL","19-21",469,0.35640138,1.29591837,0.204947,0.44876325,0.34628975,0.09183673,0.09183673,0.41237113,0.26804124,0.31958763,0.23314379,391,840,1231,"sa3016128"
"Meiver Borges","KCR","DSL","18-19",112,0.30263158,1.24,0.22222222,0.43055556,0.34722222,0.24,0.04,0.4691358,0.22222222,0.30864198,0.2513089,54,137,191,"sa3016129"
"Jose Chacon","KCR","DSL","18-20",407,0.26209677,0.89423077,0.17573222,0.38912134,0.43514644,0.26923077,0.03846154,0.42510121,0.21052632,0.36437247,0.2576769,282,467,749,"sa3016130"
"Marino Castillo","KCR","DSL","18-19",279,0.30810811,2.2,0.14792899,0.58579882,0.26627219,0.31111111,0,0.37931034,0.31034483,0.31034483,0.2542735,149,319,468,"sa3016131"
"Mario Melendez","KCR","DSL","18-18",144,0.41111111,0.85294118,0.26744186,0.3372093,0.39534884,0.32352941,0.05882353,0.49438202,0.2247191,0.28089888,0.28136882,90,173,263,"sa3016132"
"Roberto Sanchez","NYM","DSL","18-19",50,0.28,0.7,0.29166667,0.29166667,0.41666667,0.1,0,0.2,0.32,0.48,0.31304348,48,67,115,"sa3016133"
"Pedro Figuereo","PIT","DSL","18-19",175,0.28787879,1.08,0.16129032,0.43548387,0.40322581,0.32,0,0.61904762,0.15873016,0.22222222,0.42647059,129,279,408,"sa3016134"
"Oscar Silverio","NYY","CPX,DSL","19-21",163,0.32954545,0.58139535,0.18072289,0.30120482,0.51807229,0.25581395,0.06976744,0.53932584,0.16853933,0.29213483,0.27678571,128,208,336,"sa3016135"
"Carlos Amaya","OAK","A+,CPX,DSL","19-21",259,0.33526012,0.97014925,0.18518519,0.40123457,0.41358025,0.13432836,0.04477612,0.36781609,0.2816092,0.35057471,0.27787934,137,410,547,"sa3016136"
"Ricardo Aguilar","CHW","DSL","18-19",106,0.24561404,2.26666667,0.125,0.60714286,0.26785714,0.26666667,0,0.55,0.26666667,0.18333333,0.40540541,67,155,222,"sa3016137"
"Angel Croisier","TBR","DSL","18-18",22,0.33333333,1.4,0.14285714,0.5,0.35714286,0.4,0,0.42857143,0,0.57142857,0.375,11,29,40,"sa3016138"
"Junior Manon","LAA","CPX,DSL","18-20",199,0.35869565,0.8,0.17241379,0.36781609,0.45977011,0.125,0.1,0.46590909,0.32954545,0.20454545,0.30673317,153,248,401,"sa3016139"
"Jose Cosma","BAL","DSL","18-19",162,0.32407407,4.1875,0.17,0.67,0.16,0.125,0,0.42574257,0.15841584,0.41584158,0.21355932,110,185,295,"sa3016140"
"Gabriel Tirado","PHI","DSL","18-18",66,0.35135135,2.125,0.24242424,0.51515152,0.24242424,0.375,0,0.37142857,0.31428571,0.31428571,0.16393443,46,76,122,"sa3016141"
"Ronnie Martinez","BAL","DSL","18-19",153,0.28571429,1.26923077,0.18055556,0.45833333,0.36111111,0.30769231,0.15384615,0.47435897,0.20512821,0.32051282,0.39597315,82,216,298,"sa3016142"
"Daniel Vazquez","KCR","A,DSL","17-19",916,0.28,1.22596154,0.18342152,0.44973545,0.36684303,0.20192308,0.01923077,0.38316151,0.23367698,0.38316151,0.13659562,1249,2082,3331,"sa3016143"
"Diego Velasquez","SFG","A,CPX","17-19",934,0.3137558,1.60386473,0.16304348,0.51552795,0.32142857,0.09661836,0.04347826,0.42942051,0.24219911,0.32838039,0.12038763,964,1719,2683,"sa3016144"
"Enderso Lira","BOS","A,CPX,DSL","17-19",471,0.27692308,1.5505618,0.26774194,0.44516129,0.28709677,0.17977528,0.01123596,0.47040498,0.22741433,0.30218069,0.15482841,445,808,1253,"sa3016145"
"Kevin Garcia","BOS","DSL","21-21",55,0.21621622,1.5,0.07894737,0.55263158,0.36842105,0.21428571,0.07142857,0.60526316,0.05263158,0.34210526,0.14736842,39,56,95,"sa3016146"
"Jerry Torres","CHC","DSL","18-19",294,0.22285714,1.97777778,0.14102564,0.57051282,0.28846154,0.13333333,0,0.56707317,0.20121951,0.23170732,0.27549195,221,338,559,"sa3016147"
"Bryant Mendez","SEA","CPX,DSL","17-19",254,0.28461538,0.71929825,0.19008264,0.33884298,0.47107438,0.22807018,0.10526316,0.52272727,0.28787879,0.18939394,0.35955056,169,365,534,"sa3016148"
"Reiner Chourio","MIA","DSL","17-18",181,0.36904762,0.96969697,0.17721519,0.40506329,0.41772152,0.15151515,0.06060606,0.48780488,0.2195122,0.29268293,0.38071066,151,243,394,"sa3016149"
"Victor Celedonio","BAL","DSL","17-19",338,0.26760563,1,0.17204301,0.41397849,0.41397849,0.27272727,0.03896104,0.52261307,0.13065327,0.34673367,0.32049037,145,426,571,"sa3016150"
"Jediael Maduro","SFG","CPX,DSL","17-19",352,0.32380952,1.97916667,0.2628866,0.48969072,0.24742268,0.16666667,0.08333333,0.41747573,0.28640777,0.2961165,0.25292398,239,445,684,"sa3016151"
"Eduardo Montero","SFG","DSL","17-19",198,0.29508197,1.275,0.20869565,0.44347826,0.34782609,0.125,0,0.5042735,0.17948718,0.31623932,0.29201102,116,247,363,"sa3016152"
"Jean Estrada","WSN","DSL","17-18",114,0.18461538,4.88888889,0.10169492,0.74576271,0.15254237,0.22222222,0,0.4375,0.15625,0.40625,0.41203704,51,165,216,"sa3016153"
"Eddy Rodriguez","PIT","CPX,DSL","17-19",436,0.29545455,1.22340426,0.19923372,0.44061303,0.36015326,0.22340426,0.13829787,0.47761194,0.2238806,0.29850746,0.21561338,308,499,807,"sa3016154"
"Samil De La Rosa","STL","CPX,DSL","17-19",386,0.31147541,1.43037975,0.18297872,0.48085106,0.33617021,0.27848101,0.10126582,0.5766129,0.18145161,0.24193548,0.26606876,196,473,669,"sa3016155"
"Jose Suarez","STL","CPX,DSL","16-18",400,0.33333333,1.05333333,0.25603865,0.38164251,0.36231884,0.30666667,0.14666667,0.367713,0.24215247,0.39013453,0.35974026,203,567,770,"sa3016156"
"Anyelo Encarnacion","STL","CPX,DSL","17-19",418,0.34703196,2,0.16176471,0.55882353,0.27941176,0.19298246,0.07017544,0.46296296,0.25462963,0.28240741,0.2733564,331,536,867,"sa3016157"
"Elian Riera","DET","DSL","17-18",107,0.27868852,1.28571429,0.2,0.45,0.35,0.33333333,0,0.40983607,0.27868852,0.31147541,0.33031674,75,146,221,"sa3016158"
"Adonis Cepeda","CLE","DSL","17-17",109,0.30769231,1.57142857,0.20588235,0.48529412,0.30882353,0.14285714,0.04761905,0.53623188,0.15942029,0.30434783,0.2208589,58,105,163,"sa3016159"
"Jesus Montilla","CLE","DSL","17-18",259,0.26993865,0.96721311,0.15492958,0.41549296,0.42957746,0.3442623,0,0.47586207,0.26896552,0.25517241,0.25333333,182,268,450,"sa3016160"
"Carlos Avila","LAD","CPX,DSL","17-19",222,0.31788079,2.89285714,0.25342466,0.55479452,0.19178082,0.14285714,0.07142857,0.32214765,0.24832215,0.4295302,0.26595745,119,257,376,"sa3016161"
"Jose Perez","TBR","DSL","17-19",404,0.28571429,1.07526882,0.15720524,0.43668122,0.40611354,0.11827957,0.04301075,0.38842975,0.24380165,0.3677686,0.22962963,357,453,810,"sa3016162"
"Jesus Quevedo","TBR","DSL","17-17",75,0.22727273,0.77272727,0.04878049,0.41463415,0.53658537,0.22727273,0,0.44186047,0.30232558,0.25581395,0.24489796,61,86,147,"sa3016163"
"Luis Garcia","TOR","A,CPX,DSL","17-19",519,0.29341317,1.18103448,0.2191358,0.42283951,0.35802469,0.22413793,0.01724138,0.46060606,0.21515152,0.32424242,0.26984127,340,731,1071,"sa3016164"
"Jose Serrano","CIN","A+,CPX,DSL","17-19",425,0.36820084,2.33962264,0.23043478,0.53913043,0.23043478,0.16981132,0.05660377,0.34146341,0.22764228,0.43089431,0.33748584,236,647,883,"sa3016165"
"Eiver Betancourt","LAA","DSL","17-18",34,0.3,1.8,0.26315789,0.47368421,0.26315789,0.2,0,0.75,0.15,0.1,0.31343284,23,44,67,"sa3016166"
"Kleiver Lopez","LAA","CPX,DSL","16-17",191,0.23809524,1.525,0.12931034,0.52586207,0.34482759,0.15,0,0.51219512,0.2601626,0.22764228,0.25958702,92,247,339,"sa3016167"
"Erick Reyes","MIL","DSL","17-18",177,0.19047619,1.21428571,0.19480519,0.44155844,0.36363636,0.21428571,0.07142857,0.46428571,0.25,0.28571429,0.35087719,147,252,399,"sa3016168"
"Pedro Riera","MIL","DSL","17-17",115,0.3,0.42857143,0.14893617,0.25531915,0.59574468,0.42857143,0,0.64583333,0.04166667,0.3125,0.3878327,98,165,263,"sa3016169"
"Karim Ayubi","BOS","CPX,DSL","17-19",353,0.33879781,1.17857143,0.24691358,0.40740741,0.34567901,0.17857143,0,0.30177515,0.27810651,0.42011834,0.31205674,276,429,705,"sa3016170"
"Luis Ravelo","BOS","A,CPX,DSL","17-19",765,0.28752643,1.4025974,0.19739696,0.46854664,0.3340564,0.24025974,0.05194805,0.50421941,0.22362869,0.2721519,0.17767857,800,1440,2240,"sa3016171"
"Helison Mota","BOS","DSL","17-18",300,0.34210526,0.7704918,0.23404255,0.33333333,0.43262411,0.21311475,0.01639344,0.53472222,0.25694444,0.20833333,0.3349835,230,376,606,"sa3016172"
"Ahbram Liendo","BOS","A,CPX,DSL","17-19",672,0.31457801,1.29007634,0.20424403,0.44827586,0.34748011,0.22137405,0.02290076,0.43193717,0.2434555,0.32460733,0.16347646,747,1186,1933,"sa3016173"
"Kevin Santos","ARI","DSL","17-19",282,0.3359375,0.88,0.25984252,0.34645669,0.39370079,0.3,0.12,0.54615385,0.22307692,0.23076923,0.34028892,232,391,623,"sa3016174"
"Jefferson De La Cruz","MIN","CPX,DSL","17-18",233,0.31884058,1.64102564,0.20155039,0.49612403,0.30232558,0.15384615,0.05128205,0.56390977,0.19548872,0.2406015,0.36097561,83,327,410,"sa3016175"
"Denyerbe Gervis","MIN","DSL","17-19",319,0.29896907,1,0.1954023,0.40229885,0.40229885,0.2,0.01428571,0.47191011,0.24157303,0.28651685,0.32659933,202,392,594,"sa3016176"
"Santo Martinez","MIN","DSL","17-17",133,0.30985915,1.26086957,0.16129032,0.46774194,0.37096774,0.30434783,0.04347826,0.39393939,0.3030303,0.3030303,0.35793358,88,183,271,"sa3016177"
"Deiner Contreras","MIN","CPX,DSL","17-18",54,0.125,1.66666667,0.27272727,0.45454545,0.27272727,0.5,0,0.33333333,0.16666667,0.5,0.44247788,22,91,113,"sa3016178"
"Ruben Yustiz","NYM","DSL","17-18",109,0.20754717,1,0.23076923,0.38461538,0.38461538,0.4,0.05,0.58181818,0.2,0.21818182,0.36065574,78,166,244,"sa3016179"
"Yoandy Perez","NYM","DSL","16-17",185,0.35051546,0.86486486,0.2247191,0.35955056,0.41573034,0.40540541,0,0.58064516,0.1827957,0.23655914,0.39348371,111,288,399,"sa3016180"
"Jensy Silvestre","NYM","DSL","17-17",46,0.20833333,0.75,0.125,0.375,0.5,0.08333333,0,0.54166667,0.125,0.33333333,0.3627451,33,69,102,"sa3016181"
"Steven Cespedes","KCR","DSL","17-18",165,0.28037383,2.04,0.23232323,0.51515152,0.25252525,0.36,0,0.47169811,0.20754717,0.32075472,0.26045016,101,210,311,"sa3016182"
"Oferman Hernandez","CHC","DSL","17-19",290,0.26627219,0.79166667,0.17834395,0.36305732,0.45859873,0.41666667,0,0.56441718,0.16564417,0.26993865,0.34229391,192,366,558,"sa3016183"
"Fredy Montenegro","CHC","CPX,DSL","17-18",99,0.24637681,0.92307692,0.20634921,0.38095238,0.41269841,0.34615385,0,0.46376812,0.2173913,0.31884058,0.29268293,44,120,164,"sa3016184"
"Carlos Ramos","CHC","DSL","17-18",260,0.2688172,2.62162162,0.16770186,0.60248447,0.22981366,0.21621622,0,0.41714286,0.15428571,0.42857143,0.14678899,186,250,436,"sa3016185"
"Ricardo Cova","SEA","CPX,DSL","17-19",352,0.40654206,1.21917808,0.20588235,0.43627451,0.35784314,0.2739726,0.06849315,0.46190476,0.26666667,0.27142857,0.34862385,175,479,654,"sa3016186"
"Miguel Lopez","CLE","CPX,DSL","16-18",249,0.31137725,1.05084746,0.18243243,0.41891892,0.39864865,0.22033898,0.01694915,0.43225806,0.23870968,0.32903226,0.22879177,111,278,389,"sa3016187"
"Jorluis Guerra","COL","DSL","17-19",363,0.2983871,1.10989011,0.16157205,0.44104803,0.39737991,0.2967033,0.05494505,0.49603175,0.23412698,0.26984127,0.28424658,146,438,584,"sa3016188"
"Steven Adderley","MIA","CPX,DSL","18-19",60,0.18518519,1.3,0.14814815,0.48148148,0.37037037,0.4,0,0.55555556,0.22222222,0.22222222,0.47482014,31,108,139,"sa3016189"
"Josue Romero","TEX","CPX,DSL","18-20",162,0.24242424,2,0.10309278,0.59793814,0.29896907,0.13793103,0.03448276,0.52,0.16,0.32,0.24516129,111,199,310,"sa3016190"
"Godwin Bennett","CHW","CPX,DSL","18-20",352,0.35542169,0.88732394,0.17791411,0.38650307,0.43558282,0.09859155,0.23943662,0.47428571,0.29142857,0.23428571,0.34136546,261,486,747,"sa3016191"
"Eskoly De Jesus","ARI","DSL","17-19",252,0.27272727,1.06976744,0.17592593,0.42592593,0.39814815,0.1627907,0.06976744,0.45045045,0.25225225,0.2972973,0.43902439,183,391,574,"sa3016192"
"Miguel Vargas","STL","CPX,DSL","17-19",344,0.2513089,0.91025641,0.21989529,0.37172775,0.40837696,0.28205128,0.11538462,0.59183673,0.16326531,0.24489796,0.38437979,179,474,653,"sa3016193"
"Juan Cruz","SEA","DSL","17-18",156,0.35135135,0.60606061,0.22058824,0.29411765,0.48529412,0.18181818,0.15151515,0.57894737,0.22368421,0.19736842,0.41823899,94,224,318,"sa3016194"
"Alejandro Loaiza","STL","CPX,DSL","17-19",194,0.26582278,0.51219512,0.16216216,0.28378378,0.55405405,0.36585366,0.09756098,0.50632911,0.29113924,0.20253165,0.49514563,95,317,412,"sa3016195"
"Fernando Alvarado","ARI","DSL","17-17",43,0.25,1.85714286,0.2,0.52,0.28,0.42857143,0,0.34615385,0.15384615,0.5,0.18309859,30,41,71,"sa3016196"
"Jenier Fernandez","WSN","DSL","17-18",230,0.27922078,1.92682927,0.2,0.52666667,0.27333333,0.3902439,0,0.50967742,0.19354839,0.29677419,0.40862944,54,340,394,"sa3016197"
"Juan Garcia","ARI","CPX,DSL","18-19",181,0.21259843,1.52380952,0.12396694,0.52892562,0.34710744,0.23809524,0.02380952,0.45967742,0.23387097,0.30645161,0.17161716,89,214,303,"sa3016296"
"Daniel Salmeron","ARI","DSL","18-19",75,0.12195122,0.8125,0.14705882,0.38235294,0.47058824,0.25,0,0.44444444,0.25,0.30555556,0.42857143,42,105,147,"sa3016297"
"Luis De La Cruz","BAL","DSL","18-19",195,0.3220339,1.93939394,0.14159292,0.56637168,0.2920354,0.21212121,0.03030303,0.46956522,0.13913043,0.39130435,0.22437673,143,218,361,"sa3016298"
"Diego Viloria","BOS","CPX,DSL","18-20",178,0.30147059,1.22916667,0.17054264,0.45736434,0.37209302,0.3125,0,0.47368421,0.18796992,0.33834586,0.24427481,62,200,262,"sa3016299"
"Angel Contreras","CLE","CPX,DSL","18-19",193,0.28915663,1.24137931,0.14473684,0.47368421,0.38157895,0.24137931,0.10344828,0.50632911,0.21518987,0.27848101,0.36686391,112,226,338,"sa3016300"
